Algorithm,Width,Height,Threads,Seed,FillPercent,Run,TimeMs
OMP_Rows,500,500,20,42,0.40,12,128.290000
OMP_Rows,500,500,20,42,0.40,13,130.148000
OMP_Rows,500,500,20,42,0.40,14,129.467000
OMP_Rows,500,500,20,42,0.40,15,126.133000
OMP_Rows,500,500,20,42,0.40,16,126.691000
OMP_Rows,500,500,20,42,0.40,17,130.625000
OMP_Rows,500,500,20,42,0.40,18,131.312000
OMP_Rows,500,500,20,42,0.40,19,134.030000
OMP_Rows,500,500,20,42,0.40,20,134.707000
OMP_Rows,500,500,20,42,0.40,21,132.439000
OMP_Rows,500,500,20,42,0.40,22,126.888000
OMP_Rows,500,500,20,42,0.40,23,128.828000
OMP_Rows,500,500,20,42,0.40,24,131.743000
OMP_Rows,500,500,20,42,0.40,AVG,129.747042
OMP_Rows,1000,1000,2,42,0.40,0,235.459000
OMP_Rows,1000,1000,2,42,0.40,1,233.948000
OMP_Rows,1000,1000,2,42,0.40,2,234.190000
OMP_Rows,1000,1000,2,42,0.40,3,236.226000
OMP_Rows,1000,1000,2,42,0.40,4,236.857000
OMP_Rows,1000,1000,2,42,0.40,5,237.482000
OMP_Rows,1000,1000,2,42,0.40,6,234.124000
OMP_Rows,1000,1000,2,42,0.40,7,233.826000
OMP_Rows,1000,1000,2,42,0.40,8,235.106000
OMP_Rows,1000,1000,2,42,0.40,9,236.107000
OMP_Rows,1000,1000,2,42,0.40,10,238.190000
OMP_Rows,1000,1000,2,42,0.40,11,234.573000
OMP_Rows,1000,1000,2,42,0.40,12,234.115000
OMP_Rows,1000,1000,2,42,0.40,13,233.145000
OMP_Rows,1000,1000,2,42,0.40,14,234.736000
OMP_Rows,1000,1000,2,42,0.40,15,235.843000
OMP_Rows,1000,1000,2,42,0.40,16,237.475000
OMP_Rows,1000,1000,2,42,0.40,17,235.808000
OMP_Rows,1000,1000,2,42,0.40,18,234.681000
OMP_Rows,1000,1000,2,42,0.40,19,233.715000
OMP_Rows,1000,1000,2,42,0.40,20,235.488000
OMP_Rows,1000,1000,2,42,0.40,21,235.717000
OMP_Rows,1000,1000,2,42,0.40,22,236.865000
OMP_Rows,1000,1000,2,42,0.40,23,236.595000
OMP_Rows,1000,1000,2,42,0.40,24,233.558000
OMP_Rows,1000,1000,2,42,0.40,AVG,235.234958
OMP_Rows,1000,1000,3,42,0.40,0,155.844000
OMP_Rows,1000,1000,3,42,0.40,1,156.219000
OMP_Rows,1000,1000,3,42,0.40,2,155.201000
OMP_Rows,1000,1000,3,42,0.40,3,153.981000
OMP_Rows,1000,1000,3,42,0.40,4,153.715000
OMP_Rows,1000,1000,3,42,0.40,5,153.915000
OMP_Rows,1000,1000,3,42,0.40,6,155.760000
OMP_Rows,1000,1000,3,42,0.40,7,154.870000
OMP_Rows,1000,1000,3,42,0.40,8,157.457000
OMP_Rows,1000,1000,3,42,0.40,9,156.123000
OMP_Rows,1000,1000,3,42,0.40,10,158.304000
OMP_Rows,1000,1000,3,42,0.40,11,154.212000
OMP_Rows,1000,1000,3,42,0.40,12,155.620000
OMP_Rows,1000,1000,3,42,0.40,13,153.591000
OMP_Rows,1000,1000,3,42,0.40,14,154.037000
OMP_Rows,1000,1000,3,42,0.40,15,156.239000
OMP_Rows,1000,1000,3,42,0.40,16,156.275000
OMP_Rows,1000,1000,3,42,0.40,17,157.374000
OMP_Rows,1000,1000,3,42,0.40,18,155.578000
OMP_Rows,1000,1000,3,42,0.40,19,154.526000
OMP_Rows,1000,1000,3,42,0.40,20,153.969000
OMP_Rows,1000,1000,3,42,0.40,21,156.162000
OMP_Rows,1000,1000,3,42,0.40,22,155.393000
OMP_Rows,1000,1000,3,42,0.40,23,153.769000
OMP_Rows,1000,1000,3,42,0.40,24,155.767000
OMP_Rows,1000,1000,3,42,0.40,AVG,155.233208
OMP_Rows,1000,1000,4,42,0.40,0,115.208000
OMP_Rows,1000,1000,4,42,0.40,1,116.310000
OMP_Rows,1000,1000,4,42,0.40,2,116.142000
OMP_Rows,1000,1000,4,42,0.40,3,115.369000
OMP_Rows,1000,1000,4,42,0.40,4,116.246000
OMP_Rows,1000,1000,4,42,0.40,5,116.413000
OMP_Rows,1000,1000,4,42,0.40,6,116.987000
OMP_Rows,1000,1000,4,42,0.40,7,116.820000
OMP_Rows,1000,1000,4,42,0.40,8,118.096000
OMP_Rows,1000,1000,4,42,0.40,9,120.993000
OMP_Rows,1000,1000,4,42,0.40,10,117.604000
OMP_Rows,1000,1000,4,42,0.40,11,116.115000
OMP_Rows,1000,1000,4,42,0.40,12,116.369000
OMP_Rows,1000,1000,4,42,0.40,13,115.664000
OMP_Rows,1000,1000,4,42,0.40,14,116.916000
OMP_Rows,1000,1000,4,42,0.40,15,115.517000
OMP_Rows,1000,1000,4,42,0.40,16,116.027000
OMP_Rows,1000,1000,4,42,0.40,17,116.336000
OMP_Rows,1000,1000,4,42,0.40,18,118.470000
OMP_Rows,1000,1000,4,42,0.40,19,116.307000
OMP_Rows,1000,1000,4,42,0.40,20,121.370000
OMP_Rows,1000,1000,4,42,0.40,21,117.182000
OMP_Rows,1000,1000,4,42,0.40,22,119.748000
OMP_Rows,1000,1000,4,42,0.40,23,115.622000
OMP_Rows,1000,1000,4,42,0.40,24,117.163000
OMP_Rows,1000,1000,4,42,0.40,AVG,116.248053
OMP_Rows,1000,1000,5,42,0.40,0,110.730000
OMP_Rows,1000,1000,5,42,0.40,1,110.641000
OMP_Rows,1000,1000,5,42,0.40,2,112.070000
OMP_Rows,1000,1000,5,42,0.40,3,112.277000
OMP_Rows,1000,1000,5,42,0.40,4,111.201000
OMP_Rows,1000,1000,5,42,0.40,5,110.026000
OMP_Rows,1000,1000,5,42,0.40,6,110.432000
OMP_Rows,1000,1000,5,42,0.40,7,109.888000
OMP_Rows,1000,1000,5,42,0.40,8,110.841000
OMP_Rows,1000,1000,5,42,0.40,9,110.014000
OMP_Rows,1000,1000,5,42,0.40,10,110.817000
OMP_Rows,1000,1000,5,42,0.40,11,110.506000
OMP_Rows,1000,1000,5,42,0.40,12,112.066000
OMP_Rows,1000,1000,5,42,0.40,13,110.759000
OMP_Rows,1000,1000,5,42,0.40,14,110.757000
OMP_Rows,1000,1000,5,42,0.40,15,113.803000
OMP_Rows,1000,1000,5,42,0.40,16,111.030000
OMP_Rows,1000,1000,5,42,0.40,17,111.018000
OMP_Rows,1000,1000,5,42,0.40,18,109.873000
OMP_Rows,1000,1000,5,42,0.40,19,110.796000
OMP_Rows,1000,1000,5,42,0.40,20,110.849000
OMP_Rows,1000,1000,5,42,0.40,21,109.278000
OMP_Rows,1000,1000,5,42,0.40,22,110.109000
OMP_Rows,1000,1000,5,42,0.40,23,110.150000
OMP_Rows,1000,1000,5,42,0.40,24,111.020000
OMP_Rows,1000,1000,5,42,0.40,AVG,110.572850
OMP_Rows,1000,1000,6,42,0.40,0,107.123000
OMP_Rows,1000,1000,6,42,0.40,1,102.445000
OMP_Rows,1000,1000,6,42,0.40,2,101.848000
OMP_Rows,1000,1000,6,42,0.40,3,106.670000
OMP_Rows,1000,1000,6,42,0.40,4,119.531000
OMP_Rows,1000,1000,6,42,0.40,5,102.398000
OMP_Rows,1000,1000,6,42,0.40,6,101.754000
OMP_Rows,1000,1000,6,42,0.40,7,103.331000
OMP_Rows,1000,1000,6,42,0.40,8,103.477000
OMP_Rows,1000,1000,6,42,0.40,9,111.708000
OMP_Rows,1000,1000,6,42,0.40,10,133.968000
OMP_Rows,1000,1000,6,42,0.40,11,105.206000
OMP_Rows,1000,1000,6,42,0.40,12,104.565000
OMP_Rows,1000,1000,6,42,0.40,13,102.786000
OMP_Rows,1000,1000,6,42,0.40,14,103.555000
OMP_Rows,1000,1000,6,42,0.40,15,102.011000
OMP_Rows,1000,1000,6,42,0.40,16,109.945000
OMP_Rows,1000,1000,6,42,0.40,17,120.042000
OMP_Rows,1000,1000,6,42,0.40,18,104.569000
OMP_Rows,1000,1000,6,42,0.40,19,108.773000
OMP_Rows,1000,1000,6,42,0.40,20,126.473000
OMP_Rows,1000,1000,6,42,0.40,21,105.686000
OMP_Rows,1000,1000,6,42,0.40,22,105.148000
OMP_Rows,1000,1000,6,42,0.40,23,105.560000
OMP_Rows,1000,1000,6,42,0.40,24,119.392000
OMP_Rows,1000,1000,6,42,0.40,AVG,104.007765
OMP_Rows,1000,1000,7,42,0.40,0,125.831000
OMP_Rows,1000,1000,7,42,0.40,1,116.797000
OMP_Rows,1000,1000,7,42,0.40,2,107.060000
OMP_Rows,1000,1000,7,42,0.40,3,105.834000
OMP_Rows,1000,1000,7,42,0.40,4,106.143000
OMP_Rows,1000,1000,7,42,0.40,5,110.367000
OMP_Rows,1000,1000,7,42,0.40,6,106.006000
OMP_Rows,1000,1000,7,42,0.40,7,122.039000
OMP_Rows,1000,1000,7,42,0.40,8,121.609000
OMP_Rows,1000,1000,7,42,0.40,9,106.464000
OMP_Rows,1000,1000,7,42,0.40,10,106.048000
OMP_Rows,1000,1000,7,42,0.40,11,105.844000
OMP_Rows,1000,1000,7,42,0.40,12,107.447000
OMP_Rows,1000,1000,7,42,0.40,13,105.872000
OMP_Rows,1000,1000,7,42,0.40,14,107.586000
OMP_Rows,1000,1000,7,42,0.40,15,106.461000
OMP_Rows,1000,1000,7,42,0.40,16,106.234000
OMP_Rows,1000,1000,7,42,0.40,17,107.799000
OMP_Rows,1000,1000,7,42,0.40,18,107.616000
OMP_Rows,1000,1000,7,42,0.40,19,107.852000
OMP_Rows,1000,1000,7,42,0.40,20,106.103000
OMP_Rows,1000,1000,7,42,0.40,21,106.731000
OMP_Rows,1000,1000,7,42,0.40,22,106.095000
OMP_Rows,1000,1000,7,42,0.40,23,106.212000
OMP_Rows,1000,1000,7,42,0.40,24,105.961000
OMP_Rows,1000,1000,7,42,0.40,AVG,106.568400
OMP_Rows,1000,1000,8,42,0.40,0,114.555000
OMP_Rows,1000,1000,8,42,0.40,1,92.081000
OMP_Rows,1000,1000,8,42,0.40,2,103.987000
OMP_Rows,1000,1000,8,42,0.40,3,95.170000
OMP_Rows,1000,1000,8,42,0.40,4,106.633000
OMP_Rows,1000,1000,8,42,0.40,5,91.317000
OMP_Rows,1000,1000,8,42,0.40,6,91.688000
OMP_Rows,1000,1000,8,42,0.40,7,90.910000
OMP_Rows,1000,1000,8,42,0.40,8,101.434000
OMP_Rows,1000,1000,8,42,0.40,9,113.007000
OMP_Rows,1000,1000,8,42,0.40,10,115.146000
OMP_Rows,1000,1000,8,42,0.40,11,113.154000
OMP_Rows,1000,1000,8,42,0.40,12,113.669000
OMP_Rows,1000,1000,8,42,0.40,13,115.977000
OMP_Rows,1000,1000,8,42,0.40,14,96.124000
OMP_Rows,1000,1000,8,42,0.40,15,104.119000
OMP_Rows,1000,1000,8,42,0.40,16,91.670000
OMP_Rows,1000,1000,8,42,0.40,17,110.630000
OMP_Rows,1000,1000,8,42,0.40,18,91.930000
OMP_Rows,1000,1000,8,42,0.40,19,91.802000
OMP_Rows,1000,1000,8,42,0.40,20,91.512000
OMP_Rows,1000,1000,8,42,0.40,21,97.200000
OMP_Rows,1000,1000,8,42,0.40,22,113.295000
OMP_Rows,1000,1000,8,42,0.40,23,113.342000
OMP_Rows,1000,1000,8,42,0.40,24,114.785000
OMP_Rows,1000,1000,8,42,0.40,AVG,103.005480
OMP_Rows,1000,1000,12,42,0.40,0,126.461000
OMP_Rows,1000,1000,12,42,0.40,1,115.241000
OMP_Rows,1000,1000,12,42,0.40,2,115.218000
OMP_Rows,1000,1000,12,42,0.40,3,124.302000
OMP_Rows,1000,1000,12,42,0.40,4,124.671000
OMP_Rows,1000,1000,12,42,0.40,5,128.335000
OMP_Rows,1000,1000,12,42,0.40,6,129.311000
OMP_Rows,1000,1000,12,42,0.40,7,132.370000
OMP_Rows,1000,1000,12,42,0.40,8,119.439000
OMP_Rows,1000,1000,12,42,0.40,9,124.543000
OMP_Rows,1000,1000,12,42,0.40,10,131.027000
OMP_Rows,1000,1000,12,42,0.40,11,119.239000
OMP_Rows,1000,1000,12,42,0.40,12,115.937000
OMP_Rows,1000,1000,12,42,0.40,13,114.722000
OMP_Rows,1000,1000,12,42,0.40,14,124.367000
OMP_Rows,1000,1000,12,42,0.40,15,125.207000
OMP_Rows,1000,1000,12,42,0.40,16,129.255000
OMP_Rows,1000,1000,12,42,0.40,17,129.033000
OMP_Rows,1000,1000,12,42,0.40,18,132.741000
OMP_Rows,1000,1000,12,42,0.40,19,119.822000
OMP_Rows,1000,1000,12,42,0.40,20,122.537000
OMP_Rows,1000,1000,12,42,0.40,21,115.293000
OMP_Rows,1000,1000,12,42,0.40,22,125.742000
OMP_Rows,1000,1000,12,42,0.40,23,118.488000
OMP_Rows,1000,1000,12,42,0.40,24,116.095000
OMP_Rows,1000,1000,12,42,0.40,AVG,123.175840
OMP_Rows,1000,1000,16,42,0.40,0,129.335000
OMP_Rows,1000,1000,16,42,0.40,1,134.684000
OMP_Rows,1000,1000,16,42,0.40,2,145.560000
OMP_Rows,1000,1000,16,42,0.40,3,130.512000
OMP_Rows,1000,1000,16,42,0.40,4,129.701000
OMP_Rows,1000,1000,16,42,0.40,5,135.321000
OMP_Rows,1000,1000,16,42,0.40,6,135.992000
OMP_Rows,1000,1000,16,42,0.40,7,140.522000
OMP_Rows,1000,1000,16,42,0.40,8,156.071000
OMP_Rows,1000,1000,16,42,0.40,9,144.094000
OMP_Rows,1000,1000,16,42,0.40,10,131.082000
OMP_Rows,1000,1000,16,42,0.40,11,133.756000
OMP_Rows,1000,1000,16,42,0.40,12,144.561000
OMP_Rows,1000,1000,16,42,0.40,13,130.288000
OMP_Rows,1000,1000,16,42,0.40,14,129.775000
OMP_Rows,1000,1000,16,42,0.40,15,136.498000
OMP_Rows,1000,1000,16,42,0.40,16,134.353000
OMP_Rows,1000,1000,16,42,0.40,17,141.382000
OMP_Rows,1000,1000,16,42,0.40,18,159.383000
OMP_Rows,1000,1000,16,42,0.40,19,145.745000
OMP_Rows,1000,1000,16,42,0.40,20,129.895000
OMP_Rows,1000,1000,16,42,0.40,21,134.417000
OMP_Rows,1000,1000,16,42,0.40,22,130.437000
OMP_Rows,1000,1000,16,42,0.40,23,140.522000
OMP_Rows,1000,1000,16,42,0.40,24,129.203000
OMP_Rows,1000,1000,16,42,0.40,AVG,135.549348
OMP_Rows,1000,1000,20,42,0.40,0,153.962000
OMP_Rows,1000,1000,20,42,0.40,1,167.054000
OMP_Rows,1000,1000,20,42,0.40,2,151.364000
OMP_Rows,1000,1000,20,42,0.40,3,151.021000
OMP_Rows,1000,1000,20,42,0.40,4,162.697000
OMP_Rows,1000,1000,20,42,0.40,5,165.588000
OMP_Rows,1000,1000,20,42,0.40,6,167.122000
OMP_Rows,1000,1000,20,42,0.40,7,168.695000
OMP_Rows,1000,1000,20,42,0.40,8,151.006000
OMP_Rows,1000,1000,20,42,0.40,9,152.858000
OMP_Rows,1000,1000,20,42,0.40,10,161.337000
OMP_Rows,1000,1000,20,42,0.40,11,153.917000
OMP_Rows,1000,1000,20,42,0.40,12,152.127000
OMP_Rows,1000,1000,20,42,0.40,13,160.798000
OMP_Rows,1000,1000,20,42,0.40,14,164.848000
OMP_Rows,1000,1000,20,42,0.40,15,169.104000
OMP_Rows,1000,1000,20,42,0.40,16,160.729000
OMP_Rows,1000,1000,20,42,0.40,17,156.245000
OMP_Rows,1000,1000,20,42,0.40,18,156.889000
OMP_Rows,1000,1000,20,42,0.40,19,154.616000
OMP_Rows,1000,1000,20,42,0.40,20,156.710000
OMP_Rows,1000,1000,20,42,0.40,21,156.914000
OMP_Rows,1000,1000,20,42,0.40,22,159.834000
OMP_Rows,1000,1000,20,42,0.40,23,165.956000
OMP_Rows,1000,1000,20,42,0.40,24,172.254000
OMP_Rows,1000,1000,20,42,0.40,AVG,159.745800
OMP_Rows,1500,1500,2,42,0.40,0,520.351000
OMP_Rows,1500,1500,2,42,0.40,1,515.287000
OMP_Rows,1500,1500,2,42,0.40,2,520.867000
OMP_Rows,1500,1500,2,42,0.40,3,519.359000
OMP_Rows,1500,1500,2,42,0.40,4,515.848000
OMP_Rows,1500,1500,2,42,0.40,5,520.942000
OMP_Rows,1500,1500,2,42,0.40,6,516.126000
OMP_Rows,1500,1500,2,42,0.40,7,518.522000
OMP_Rows,1500,1500,2,42,0.40,8,520.612000
OMP_Rows,1500,1500,2,42,0.40,9,515.562000
OMP_Rows,1500,1500,2,42,0.40,10,520.241000
OMP_Rows,1500,1500,2,42,0.40,11,519.318000
OMP_Rows,1500,1500,2,42,0.40,12,516.267000
OMP_Rows,1500,1500,2,42,0.40,13,522.830000
OMP_Rows,1500,1500,2,42,0.40,14,516.373000
OMP_Rows,1500,1500,2,42,0.40,15,519.183000
OMP_Rows,1500,1500,2,42,0.40,16,519.954000
OMP_Rows,1500,1500,2,42,0.40,17,539.616000
OMP_Rows,1500,1500,2,42,0.40,18,541.273000
OMP_Rows,1500,1500,2,42,0.40,19,549.659000
OMP_Rows,1500,1500,2,42,0.40,20,525.410000
OMP_Rows,1500,1500,2,42,0.40,21,527.023000
OMP_Rows,1500,1500,2,42,0.40,22,520.999000
OMP_Rows,1500,1500,2,42,0.40,23,520.463000
OMP_Rows,1500,1500,2,42,0.40,24,520.589000
OMP_Rows,1500,1500,2,42,0.40,AVG,518.984650
OMP_Rows,1500,1500,3,42,0.40,0,320.909000
OMP_Rows,1500,1500,3,42,0.40,1,328.057000
OMP_Rows,1500,1500,3,42,0.40,2,346.879000
OMP_Rows,1500,1500,3,42,0.40,3,334.872000
OMP_Rows,1500,1500,3,42,0.40,4,330.340000
OMP_Rows,1500,1500,3,42,0.40,5,313.062000
OMP_Rows,1500,1500,3,42,0.40,6,316.898000
OMP_Rows,1500,1500,3,42,0.40,7,314.902000
OMP_Rows,1500,1500,3,42,0.40,8,313.656000
OMP_Rows,1500,1500,3,42,0.40,9,313.068000
OMP_Rows,1500,1500,3,42,0.40,10,314.453000
OMP_Rows,1500,1500,3,42,0.40,11,315.631000
OMP_Rows,1500,1500,3,42,0.40,12,311.127000
OMP_Rows,1500,1500,3,42,0.40,13,311.951000
OMP_Rows,1500,1500,3,42,0.40,14,380.241000
OMP_Rows,1500,1500,3,42,0.40,15,336.625000
OMP_Rows,1500,1500,3,42,0.40,16,320.410000
OMP_Rows,1500,1500,3,42,0.40,17,316.007000
OMP_Rows,1500,1500,3,42,0.40,18,316.614000
OMP_Rows,1500,1500,3,42,0.40,19,321.350000
OMP_Rows,1500,1500,3,42,0.40,20,317.996000
OMP_Rows,1500,1500,3,42,0.40,21,313.712000
OMP_Rows,1500,1500,3,42,0.40,22,316.754000
OMP_Rows,1500,1500,3,42,0.40,23,316.407000
OMP_Rows,1500,1500,3,42,0.40,24,319.709000
OMP_Rows,1500,1500,3,42,0.40,AVG,316.032421
OMP_Rows,1500,1500,4,42,0.40,0,274.905000
OMP_Rows,1500,1500,4,42,0.40,1,257.010000
OMP_Rows,1500,1500,4,42,0.40,2,259.345000
OMP_Rows,1500,1500,4,42,0.40,3,259.124000
OMP_Rows,1500,1500,4,42,0.40,4,265.420000
OMP_Rows,1500,1500,4,42,0.40,5,256.554000
OMP_Rows,1500,1500,4,42,0.40,6,258.673000
OMP_Rows,1500,1500,4,42,0.40,7,267.539000
OMP_Rows,1500,1500,4,42,0.40,8,269.650000
OMP_Rows,1500,1500,4,42,0.40,9,267.925000
OMP_Rows,1500,1500,4,42,0.40,10,261.741000
OMP_Rows,1500,1500,4,42,0.40,11,256.496000
OMP_Rows,1500,1500,4,42,0.40,12,256.681000
OMP_Rows,1500,1500,4,42,0.40,13,259.471000
OMP_Rows,1500,1500,4,42,0.40,14,263.690000
OMP_Rows,1500,1500,4,42,0.40,15,257.051000
OMP_Rows,1500,1500,4,42,0.40,16,256.770000
OMP_Rows,1500,1500,4,42,0.40,17,256.421000
OMP_Rows,1500,1500,4,42,0.40,18,257.898000
OMP_Rows,1500,1500,4,42,0.40,19,260.674000
OMP_Rows,1500,1500,4,42,0.40,20,260.395000
OMP_Rows,1500,1500,4,42,0.40,21,257.570000
OMP_Rows,1500,1500,4,42,0.40,22,256.419000
OMP_Rows,1500,1500,4,42,0.40,23,257.371000
OMP_Rows,1500,1500,4,42,0.40,24,259.846000
OMP_Rows,1500,1500,4,42,0.40,AVG,257.987167
OMP_Rows,1500,1500,5,42,0.40,0,251.115000
OMP_Rows,1500,1500,5,42,0.40,1,249.589000
OMP_Rows,1500,1500,5,42,0.40,2,247.870000
OMP_Rows,1500,1500,5,42,0.40,3,247.316000
OMP_Rows,1500,1500,5,42,0.40,4,248.967000
OMP_Rows,1500,1500,5,42,0.40,5,249.090000
OMP_Rows,1500,1500,5,42,0.40,6,255.169000
OMP_Rows,1500,1500,5,42,0.40,7,253.558000
OMP_Rows,1500,1500,5,42,0.40,8,247.615000
OMP_Rows,1500,1500,5,42,0.40,9,247.604000
OMP_Rows,1500,1500,5,42,0.40,10,283.694000
OMP_Rows,1500,1500,5,42,0.40,11,259.263000
OMP_Rows,1500,1500,5,42,0.40,12,259.346000
OMP_Rows,1500,1500,5,42,0.40,13,249.856000
OMP_Rows,1500,1500,5,42,0.40,14,248.217000
OMP_Rows,1500,1500,5,42,0.40,15,251.980000
OMP_Rows,1500,1500,5,42,0.40,16,251.462000
OMP_Rows,1500,1500,5,42,0.40,17,251.848000
OMP_Rows,1500,1500,5,42,0.40,18,249.004000
OMP_Rows,1500,1500,5,42,0.40,19,248.220000
OMP_Rows,1500,1500,5,42,0.40,20,276.132000
OMP_Rows,1500,1500,5,42,0.40,21,268.859000
OMP_Rows,1500,1500,5,42,0.40,22,264.307000
OMP_Rows,1500,1500,5,42,0.40,23,256.649000
OMP_Rows,1500,1500,5,42,0.40,24,254.311000
OMP_Rows,1500,1500,5,42,0.40,AVG,249.581937
OMP_Rows,1500,1500,6,42,0.40,0,186.375000
OMP_Rows,1500,1500,6,42,0.40,1,190.285000
OMP_Rows,1500,1500,6,42,0.40,2,186.914000
OMP_Rows,1500,1500,6,42,0.40,3,188.254000
OMP_Rows,1500,1500,6,42,0.40,4,189.238000
OMP_Rows,1500,1500,6,42,0.40,5,219.061000
OMP_Rows,1500,1500,6,42,0.40,6,208.141000
OMP_Rows,1500,1500,6,42,0.40,7,237.870000
OMP_Rows,1500,1500,6,42,0.40,8,186.029000
OMP_Rows,1500,1500,6,42,0.40,9,211.744000
OMP_Rows,1500,1500,6,42,0.40,10,209.896000
OMP_Rows,1500,1500,6,42,0.40,11,197.591000
OMP_Rows,1500,1500,6,42,0.40,12,207.610000
OMP_Rows,1500,1500,6,42,0.40,13,219.501000
OMP_Rows,1500,1500,6,42,0.40,14,186.811000
OMP_Rows,1500,1500,6,42,0.40,15,186.282000
OMP_Rows,1500,1500,6,42,0.40,16,230.028000
OMP_Rows,1500,1500,6,42,0.40,17,190.211000
OMP_Rows,1500,1500,6,42,0.40,18,187.430000
OMP_Rows,1500,1500,6,42,0.40,19,187.319000
OMP_Rows,1500,1500,6,42,0.40,20,195.174000
OMP_Rows,1500,1500,6,42,0.40,21,235.721000
OMP_Rows,1500,1500,6,42,0.40,22,236.960000
OMP_Rows,1500,1500,6,42,0.40,23,218.924000
OMP_Rows,1500,1500,6,42,0.40,24,204.559000
OMP_Rows,1500,1500,6,42,0.40,AVG,203.917120
OMP_Rows,1500,1500,7,42,0.40,0,192.399000
OMP_Rows,1500,1500,7,42,0.40,1,193.375000
OMP_Rows,1500,1500,7,42,0.40,2,195.864000
OMP_Rows,1500,1500,7,42,0.40,3,198.639000
OMP_Rows,1500,1500,7,42,0.40,4,196.469000
OMP_Rows,1500,1500,7,42,0.40,5,211.325000
OMP_Rows,1500,1500,7,42,0.40,6,222.326000
OMP_Rows,1500,1500,7,42,0.40,7,208.734000
OMP_Rows,1500,1500,7,42,0.40,8,212.649000
OMP_Rows,1500,1500,7,42,0.40,9,195.650000
OMP_Rows,1500,1500,7,42,0.40,10,196.839000
OMP_Rows,1500,1500,7,42,0.40,11,199.411000
OMP_Rows,1500,1500,7,42,0.40,12,192.651000
OMP_Rows,1500,1500,7,42,0.40,13,191.869000
OMP_Rows,1500,1500,7,42,0.40,14,193.198000
OMP_Rows,1500,1500,7,42,0.40,15,194.112000
OMP_Rows,1500,1500,7,42,0.40,16,194.583000
OMP_Rows,1500,1500,7,42,0.40,17,196.842000
OMP_Rows,1500,1500,7,42,0.40,18,195.476000
OMP_Rows,1500,1500,7,42,0.40,19,193.601000
OMP_Rows,1500,1500,7,42,0.40,20,192.761000
OMP_Rows,1500,1500,7,42,0.40,21,191.974000
OMP_Rows,1500,1500,7,42,0.40,22,193.665000
OMP_Rows,1500,1500,7,42,0.40,23,193.803000
OMP_Rows,1500,1500,7,42,0.40,24,197.063000
OMP_Rows,1500,1500,7,42,0.40,AVG,194.326000
OMP_Rows,1500,1500,8,42,0.40,0,192.095000
OMP_Rows,1500,1500,8,42,0.40,1,194.432000
OMP_Rows,1500,1500,8,42,0.40,2,172.926000
OMP_Rows,1500,1500,8,42,0.40,3,169.495000
OMP_Rows,1500,1500,8,42,0.40,4,175.889000
OMP_Rows,1500,1500,8,42,0.40,5,157.754000
OMP_Rows,1500,1500,8,42,0.40,6,165.097000
OMP_Rows,1500,1500,8,42,0.40,7,192.281000
OMP_Rows,1500,1500,8,42,0.40,8,197.074000
OMP_Rows,1500,1500,8,42,0.40,9,195.668000
OMP_Rows,1500,1500,8,42,0.40,10,167.286000
OMP_Rows,1500,1500,8,42,0.40,11,167.444000
OMP_Rows,1500,1500,8,42,0.40,12,170.641000
OMP_Rows,1500,1500,8,42,0.40,13,158.823000
OMP_Rows,1500,1500,8,42,0.40,14,187.617000
OMP_Rows,1500,1500,8,42,0.40,15,201.152000
OMP_Rows,1500,1500,8,42,0.40,16,194.436000
OMP_Rows,1500,1500,8,42,0.40,17,188.171000
OMP_Rows,1500,1500,8,42,0.40,18,168.499000
OMP_Rows,1500,1500,8,42,0.40,19,171.678000
OMP_Rows,1500,1500,8,42,0.40,20,175.731000
OMP_Rows,1500,1500,8,42,0.40,21,160.136000
OMP_Rows,1500,1500,8,42,0.40,22,214.877000
OMP_Rows,1500,1500,8,42,0.40,23,235.234000
OMP_Rows,1500,1500,8,42,0.40,24,224.698000
OMP_Rows,1500,1500,8,42,0.40,AVG,178.378409
OMP_Rows,1500,1500,12,42,0.40,0,210.069000
OMP_Rows,1500,1500,12,42,0.40,1,204.847000
OMP_Rows,1500,1500,12,42,0.40,2,204.723000
OMP_Rows,1500,1500,12,42,0.40,3,203.986000
OMP_Rows,1500,1500,12,42,0.40,4,203.685000
OMP_Rows,1500,1500,12,42,0.40,5,206.440000
OMP_Rows,1500,1500,12,42,0.40,6,208.123000
OMP_Rows,1500,1500,12,42,0.40,7,206.787000
OMP_Rows,1500,1500,12,42,0.40,8,200.784000
OMP_Rows,1500,1500,12,42,0.40,9,203.225000
OMP_Rows,1500,1500,12,42,0.40,10,203.629000
OMP_Rows,1500,1500,12,42,0.40,11,203.582000
OMP_Rows,1500,1500,12,42,0.40,12,210.026000
OMP_Rows,1500,1500,12,42,0.40,13,210.771000
OMP_Rows,1500,1500,12,42,0.40,14,208.878000
OMP_Rows,1500,1500,12,42,0.40,15,213.647000
OMP_Rows,1500,1500,12,42,0.40,16,213.750000
OMP_Rows,1500,1500,12,42,0.40,17,215.623000
OMP_Rows,1500,1500,12,42,0.40,18,214.711000
OMP_Rows,1500,1500,12,42,0.40,19,214.047000
OMP_Rows,1500,1500,12,42,0.40,20,213.539000
OMP_Rows,1500,1500,12,42,0.40,21,209.076000
OMP_Rows,1500,1500,12,42,0.40,22,200.193000
OMP_Rows,1500,1500,12,42,0.40,23,219.164000
OMP_Rows,1500,1500,12,42,0.40,24,215.730000
